train_start,train_end,test_year,rule,capacity,test_component_units,damage_units,selected_units,selected_damage_units,damage_capture,selected_hit_rate,overall_damage_rate,damage_lift,hard_consequence_units,selected_hard_consequence_units,hard_consequence_capture,total_event_cost,selected_event_cost,cost_capture,total_event_aos,selected_event_aos,aos_capture
1996,2000,2001,cost_burden_rule,0.2,5379,777,1076,388,0.49935649935649934,0.36059479553903345,0.14445064138315672,2.496318410816552,1404,604,0.4301994301994302,61843260.0,57176093.0,0.9245323257538494,42091.0,30778.0,0.7312252025373596
1996,2000,2001,aos_burden_rule,0.01,5379,777,54,36,0.04633204633204633,0.6666666666666666,0.14445064138315672,4.615186615186615,1404,43,0.030626780626780627,61843260.0,2867028.0,0.04635958712396468,42091.0,14105.0,0.3351072675868951
1996,2000,2001,aos_burden_rule,0.025,5379,777,135,90,0.11583011583011583,0.6666666666666666,0.14445064138315672,4.615186615186615,1404,117,0.08333333333333333,61843260.0,3185204.0,0.051504464674080895,42091.0,19505.0,0.46340072699627
1996,2000,2001,aos_burden_rule,0.05,5379,777,269,157,0.20205920205920205,0.5836431226765799,0.14445064138315672,4.040432891734007,1404,208,0.14814814814814814,61843260.0,21792627.0,0.35238483546954025,42091.0,29104.0,0.6914542301204533
1996,2000,2001,aos_burden_rule,0.1,5379,777,538,254,0.3268983268983269,0.4721189591078067,0.14445064138315672,3.2683756512752797,1404,361,0.2571225071225071,61843260.0,27272997.0,0.4410019297171592,42091.0,34410.0,0.8175144330141836
1996,2000,2001,aos_burden_rule,0.2,5379,777,1076,386,0.4967824967824968,0.3587360594795539,0.14445064138315672,2.48345079014224,1404,611,0.4351851851851852,61843260.0,38058043.0,0.6153951618979983,42091.0,38285.0,0.9095768691644295
1996,2000,2001,ridge_logistic,0.01,5379,777,54,50,0.06435006435006435,0.9259259259259259,0.14445064138315672,6.40998140998141,1404,53,0.03774928774928775,61843260.0,3693305.0,0.05972041253970117,42091.0,15472.0,0.3675845192558979
1996,2000,2001,ridge_logistic,0.025,5379,777,135,120,0.15444015444015444,0.8888888888888888,0.14445064138315672,6.153582153582153,1404,127,0.09045584045584046,61843260.0,26974414.0,0.4361738692300503,42091.0,18921.0,0.44952602694162647
1996,2000,2001,ridge_logistic,0.05,5379,777,269,207,0.26640926640926643,0.7695167286245354,0.14445064138315672,5.32719495916522,1404,234,0.16666666666666666,61843260.0,37289947.0,0.602975118064604,42091.0,20988.0,0.49863391223777054
1996,2000,2001,ridge_logistic,0.1,5379,777,538,339,0.4362934362934363,0.6301115241635687,0.14445064138315672,4.36212340859181,1404,421,0.29985754985754987,61843260.0,53563566.0,0.8661180862716487,42091.0,28543.0,0.6781259651707016
1996,2000,2001,ridge_logistic,0.2,5379,777,1076,507,0.6525096525096525,0.4711895910780669,0.14445064138315672,3.2619418409381233,1404,701,0.49928774928774927,61843260.0,59818900.0,0.9672662793002826,42091.0,39753.0,0.9444536836853484
1996,2000,2001,random_forest,0.01,5379,777,54,48,0.06177606177606178,0.8888888888888888,0.14445064138315672,6.153582153582153,1404,50,0.03561253561253561,61843260.0,6901364.0,0.11159444052593605,42091.0,12924.0,0.307049012853104
1996,2000,2001,random_forest,0.025,5379,777,135,113,0.14543114543114544,0.837037037037037,0.14445064138315672,5.7946231946231945,1404,125,0.08903133903133903,61843260.0,26741272.0,0.4324039838779521,42091.0,17453.0,0.4146492124207075
1996,2000,2001,random_forest,0.05,5379,777,269,195,0.25096525096525096,0.724907063197026,0.14445064138315672,5.0183720629817286,1404,233,0.16595441595441596,61843260.0,49225176.0,0.7959667068003854,42091.0,20621.0,0.4899147086075408
1996,2000,2001,random_forest,0.1,5379,777,538,322,0.4144144144144144,0.5985130111524164,0.14445064138315672,4.143373857128505,1404,407,0.2898860398860399,61843260.0,54670529.0,0.8840175792802644,42091.0,24712.0,0.5871088831341617
1996,2000,2001,random_forest,0.2,5379,777,1076,483,0.6216216216216216,0.44888475836431224,0.14445064138315672,3.1075303928463778,1404,667,0.47507122507122507,61843260.0,59727445.0,0.9657874601047874,42091.0,39014.0,0.9268964861846951
1996,2000,2001,xgboost,0.01,5379,777,54,52,0.06692406692406692,0.9629629629629629,0.14445064138315672,6.666380666380666,1404,54,0.038461538461538464,61843260.0,20060129.0,0.3243704972862039,42091.0,14833.0,0.3524031265591219
1996,2000,2001,xgboost,0.025,5379,777,135,119,0.15315315315315314,0.8814814814814815,0.14445064138315672,6.102302302302303,1404,129,0.09188034188034189,61843260.0,21238740.0,0.34342853206638846,42091.0,17889.0,0.4250077213656126
1996,2000,2001,xgboost,0.05,5379,777,269,206,0.2651222651222651,0.7657992565055762,0.14445064138315672,5.301459717816595,1404,240,0.17094017094017094,61843260.0,41760173.0,0.675258273900826,42091.0,21358.0,0.5074243900121166
1996,2000,2001,xgboost,0.1,5379,777,538,342,0.44015444015444016,0.6356877323420075,0.14445064138315672,4.400726270614747,1404,425,0.3027065527065527,61843260.0,56244164.0,0.9094631169184807,42091.0,29504.0,0.7009574493359626
1996,2000,2001,xgboost,0.2,5379,777,1076,498,0.640926640926641,0.4628252788104089,0.14445064138315672,3.204037547903719,1404,694,0.4943019943019943,61843260.0,59814056.0,0.9671879522521937,42091.0,39806.0,0.9457128602314034
1996,2000,2001,lightgbm,0.01,5379,777,54,52,0.06692406692406692,0.9629629629629629,0.14445064138315672,6.666380666380666,1404,53,0.03774928774928775,61843260.0,20178946.0,0.32629175758199036,42091.0,14477.0,0.3439452614573187
1996,2000,2001,lightgbm,0.025,5379,777,135,119,0.15315315315315314,0.8814814814814815,0.14445064138315672,6.102302302302303,1404,125,0.08903133903133903,61843260.0,24852495.0,0.4018626281990956,42091.0,18156.0,0.43135112019196503
1996,2000,2001,lightgbm,0.05,5379,777,269,209,0.26898326898326896,0.7769516728624535,0.14445064138315672,5.378665441862467,1404,242,0.17236467236467237,61843260.0,43158344.0,0.697866574304136,42091.0,25261.0,0.6001520515074481
1996,2000,2001,lightgbm,0.1,5379,777,538,345,0.444015444015444,0.6412639405204461,0.14445064138315672,4.439329132637683,1404,424,0.301994301994302,61843260.0,52663112.0,0.8515578253798393,42091.0,28330.0,0.6730655009384429
1996,2000,2001,lightgbm,0.2,5379,777,1076,503,0.6473616473616474,0.4674721189591078,0.14445064138315672,3.236206599589499,1404,689,0.49074074074074076,61843260.0,59819716.0,0.9672794739475248,42091.0,39770.0,0.9448575705020076
1996,2000,2001,catboost,0.01,5379,777,54,52,0.06692406692406692,0.9629629629629629,0.14445064138315672,6.666380666380666,1404,53,0.03774928774928775,61843260.0,2614324.0,0.04227338597609505,42091.0,12546.0,0.29806847069444775
1996,2000,2001,catboost,0.025,5379,777,135,117,0.15057915057915058,0.8666666666666667,0.14445064138315672,5.9997425997426,1404,125,0.08903133903133903,61843260.0,33353165.0,0.5393177041443158,42091.0,16939.0,0.40243757572877814
1996,2000,2001,catboost,0.05,5379,777,269,211,0.27155727155727155,0.7843866171003717,0.14445064138315672,5.430135924559716,1404,241,0.17165242165242164,61843260.0,37426204.0,0.6051783816053682,42091.0,21001.0,0.4989427668622746
1996,2000,2001,catboost,0.1,5379,777,538,346,0.4453024453024453,0.6431226765799256,0.14445064138315672,4.452196753311995,1404,431,0.306980056980057,61843260.0,54149705.0,0.8755959016390792,42091.0,29582.0,0.7028105770829869
1996,2000,2001,catboost,0.2,5379,777,1076,508,0.6537966537966537,0.4721189591078067,0.14445064138315672,3.2683756512752797,1404,702,0.5,61843260.0,59831770.0,0.9674743860527404,42091.0,39904.0,0.9480411489392031
1996,2000,2001,tabm,0.01,5379,777,54,51,0.06563706563706563,0.9444444444444444,0.14445064138315672,6.538181038181038,1404,53,0.03774928774928775,61843260.0,20913426.0,0.33816823369272575,42091.0,13832.0,0.32862132047231
1996,2000,2001,tabm,0.025,5379,777,135,112,0.14414414414414414,0.8296296296296296,0.14445064138315672,5.743343343343343,1404,125,0.08903133903133903,61843260.0,21570774.0,0.3487974922408683,42091.0,16681.0,0.3963079993347747
1996,2000,2001,tabm,0.05,5379,777,269,207,0.26640926640926643,0.7695167286245354,0.14445064138315672,5.32719495916522,1404,235,0.16737891737891739,61843260.0,38659561.0,0.6251216543241738,42091.0,20699.0,0.4917678363545651
1996,2000,2001,tabm,0.1,5379,777,538,332,0.4272844272844273,0.6171003717472119,0.14445064138315672,4.2720500638716254,1404,426,0.3034188034188034,61843260.0,50222038.0,0.81208587645606,42091.0,24827.0,0.5898410586586206
1996,2000,2001,tabm,0.2,5379,777,1076,490,0.6306306306306306,0.45539033457249073,0.14445064138315672,3.152567065206471,1404,684,0.48717948717948717,61843260.0,59730512.0,0.9658370532213211,42091.0,35454.0,0.8423178351666627
1997,2001,2002,bayesian_posterior_mean,0.01,5710,787,58,44,0.05590851334180432,0.7586206896551724,0.13782837127845884,5.504096744512115,1526,51,0.033420707732634336,38007540.0,8222075.0,0.2163274708123704,49390.0,19181.0,0.388357967199838
1997,2001,2002,membership_probability,0.01,5710,787,58,43,0.054637865311308764,0.7413793103448276,0.13782837127845884,5.379003636682294,1526,51,0.033420707732634336,38007540.0,5486853.0,0.14436222391662287,49390.0,18913.0,0.38293176756428426
1997,2001,2002,boundary_excess,0.01,5710,787,58,43,0.054637865311308764,0.7413793103448276,0.13782837127845884,5.379003636682294,1526,51,0.033420707732634336,38007540.0,5484300.0,0.14429505303421375,49390.0,18909.0,0.3828507795100223
1997,2001,2002,membership_x_boundary_excess,0.01,5710,787,58,43,0.054637865311308764,0.7413793103448276,0.13782837127845884,5.379003636682294,1526,51,0.033420707732634336,38007540.0,5486853.0,0.14436222391662287,49390.0,18913.0,0.38293176756428426
1997,2001,2002,bayesian_posterior_mean,0.025,5710,787,143,94,0.11944091486658195,0.6573426573426573,0.13782837127845884,4.7692840831341465,1526,120,0.07863695937090433,38007540.0,20487706.0,0.5390432003755045,49390.0,32530.0,0.6586353512856854
1997,2001,2002,membership_probability,0.025,5710,787,143,95,0.1207115628970775,0.6643356643356644,0.13782837127845884,4.82002114784834,1526,121,0.07929226736566186,38007540.0,20494757.0,0.5392287161968389,49390.0,32533.0,0.6586960923263818
1997,2001,2002,boundary_excess,0.025,5710,787,143,96,0.12198221092757307,0.6713286713286714,0.13782837127845884,4.870758212562533,1526,123,0.08060288335517693,38007540.0,20419787.0,0.5372562128461879,49390.0,29653.0,0.6003846932577445
1997,2001,2002,membership_x_boundary_excess,0.025,5710,787,143,96,0.12198221092757307,0.6713286713286714,0.13782837127845884,4.870758212562533,1526,122,0.0799475753604194,38007540.0,20494757.0,0.5392287161968389,49390.0,32533.0,0.6586960923263818
1997,2001,2002,bayesian_posterior_mean,0.05,5710,787,286,184,0.2337992376111817,0.6433566433566433,0.13782837127845884,4.667809953705761,1526,236,0.15465268676277852,38007540.0,25932474.0,0.6822981439998484,49390.0,38456.0,0.7786191536748329
1997,2001,2002,membership_probability,0.05,5710,787,286,184,0.2337992376111817,0.6433566433566433,0.13782837127845884,4.667809953705761,1526,236,0.15465268676277852,38007540.0,25932474.0,0.6822981439998484,49390.0,38456.0,0.7786191536748329
1997,2001,2002,boundary_excess,0.05,5710,787,286,183,0.23252858958068615,0.6398601398601399,0.13782837127845884,4.642441421348664,1526,237,0.15530799475753604,38007540.0,22898153.0,0.6024634322558103,49390.0,38446.0,0.7784166835391779
1997,2001,2002,membership_x_boundary_excess,0.05,5710,787,286,183,0.23252858958068615,0.6398601398601399,0.13782837127845884,4.642441421348664,1526,237,0.15530799475753604,38007540.0,22898153.0,0.6024634322558103,49390.0,38446.0,0.7784166835391779
1997,2001,2002,bayesian_posterior_mean,0.1,5710,787,571,322,0.409148665819568,0.563922942206655,0.13782837127845884,4.09148665819568,1526,442,0.28964613368283093,38007540.0,32820325.0,0.8635214223283064,49390.0,40657.0,0.8231828305324964
1997,2001,2002,membership_probability,0.1,5710,787,571,320,0.40660736975857686,0.5604203152364273,0.13782837127845884,4.066073697585769,1526,437,0.28636959370904325,38007540.0,32820325.0,0.8635214223283064,49390.0,40660.0,0.823243571573193
1997,2001,2002,boundary_excess,0.1,5710,787,571,326,0.4142312579415502,0.5709281961471103,0.13782837127845884,4.142312579415502,1526,428,0.2804718217562254,38007540.0,32737680.0,0.8613469853613257,49390.0,40751.0,0.8250860498076533
1997,2001,2002,membership_x_boundary_excess,0.1,5710,787,571,327,0.4155019059720457,0.5726795096322241,0.13782837127845884,4.155019059720457,1526,440,0.28833551769331583,38007540.0,32837818.0,0.863981673110125,49390.0,40697.0,0.8239927110751164
1997,2001,2002,bayesian_posterior_mean,0.2,5710,787,1142,506,0.6429479034307497,0.44308231173380036,0.13782837127845884,3.2147395171537485,1526,747,0.4895150720838794,38007540.0,34955562.0,0.9197007225408432,49390.0,45917.0,0.9296821218870217
1997,2001,2002,membership_probability,0.2,5710,787,1142,507,0.6442185514612452,0.44395796847635727,0.13782837127845884,3.2210927573062262,1526,749,0.4908256880733945,38007540.0,34955383.0,0.9196960129490096,49390.0,45983.0,0.9310184247823446
1997,2001,2002,boundary_excess,0.2,5710,787,1142,500,0.6353240152477764,0.43782837127845886,0.13782837127845884,3.176620076238882,1526,750,0.49148099606815204,38007540.0,34898927.0,0.9182106234710271,49390.0,45913.0,0.9296011338327597
1997,2001,2002,membership_x_boundary_excess,0.2,5710,787,1142,505,0.6416772554002541,0.44220665499124345,0.13782837127845884,3.2083862770012708,1526,748,0.49017038007863695,38007540.0,34955562.0,0.9197007225408432,49390.0,45919.0,0.9297226159141526
1997,2001,2002,direct_full_cell,0.01,5710,787,58,39,0.04955527318932656,0.6724137931034483,0.13782837127845884,4.878631205363011,1526,48,0.03145478374836173,38007540.0,8415213.0,0.22140904146914006,49390.0,20808.0,0.42129985827090505
1997,2001,2002,direct_full_cell,0.025,5710,787,143,97,0.12325285895806862,0.6783216783216783,0.13782837127845884,4.921495277276726,1526,118,0.07732634338138926,38007540.0,11436935.0,0.3009122663555705,49390.0,25935.0,0.5251062968212189
1997,2001,2002,direct_full_cell,0.05,5710,787,286,180,0.22871664548919948,0.6293706293706294,0.13782837127845884,4.566335824277375,1526,227,0.14875491480996067,38007540.0,25469406.0,0.6701145614791171,49390.0,29912.0,0.6056286697712088
1997,2001,2002,direct_full_cell,0.1,5710,787,571,318,0.4040660736975858,0.5569176882661997,0.13782837127845884,4.040660736975858,1526,432,0.28309305373525556,38007540.0,32425216.0,0.8531258797596477,49390.0,41153.0,0.833225349260984
1997,2001,2002,direct_full_cell,0.2,5710,787,1142,501,0.636594663278272,0.43870402802101577,0.13782837127845884,3.18297331639136,1526,746,0.4888597640891219,38007540.0,34817199.0,0.9160603132957302,49390.0,46017.0,0.9317068232435716
1997,2001,2002,hierarchical_eb_execution,0.01,5710,787,58,44,0.05590851334180432,0.7586206896551724,0.13782837127845884,5.504096744512115,1526,51,0.033420707732634336,38007540.0,8222075.0,0.2163274708123704,49390.0,19181.0,0.388357967199838
1997,2001,2002,hierarchical_eb_execution,0.025,5710,787,143,94,0.11944091486658195,0.6573426573426573,0.13782837127845884,4.7692840831341465,1526,120,0.07863695937090433,38007540.0,20487706.0,0.5390432003755045,49390.0,32530.0,0.6586353512856854
1997,2001,2002,hierarchical_eb_execution,0.05,5710,787,286,184,0.2337992376111817,0.6433566433566433,0.13782837127845884,4.667809953705761,1526,236,0.15465268676277852,38007540.0,25932474.0,0.6822981439998484,49390.0,38456.0,0.7786191536748329
1997,2001,2002,hierarchical_eb_execution,0.1,5710,787,571,322,0.409148665819568,0.563922942206655,0.13782837127845884,4.09148665819568,1526,442,0.28964613368283093,38007540.0,32820325.0,0.8635214223283064,49390.0,40657.0,0.8231828305324964
1997,2001,2002,hierarchical_eb_execution,0.2,5710,787,1142,506,0.6429479034307497,0.44308231173380036,0.13782837127845884,3.2147395171537485,1526,747,0.4895150720838794,38007540.0,34955562.0,0.9197007225408432,49390.0,45917.0,0.9296821218870217
1997,2001,2002,frequency,0.01,5710,787,58,15,0.01905972045743329,0.25862068965517243,0.13782837127845884,1.8763966174473121,1526,16,0.010484927916120577,38007540.0,0.0,0.0,49390.0,0.0,0.0
1997,2001,2002,frequency,0.025,5710,787,143,32,0.04066073697585769,0.22377622377622378,0.13782837127845884,1.6235860708541776,1526,35,0.022935779816513763,38007540.0,22384.0,0.0005889357743226739,49390.0,37.0,0.0007491395019234663
1997,2001,2002,frequency,0.05,5710,787,286,43,0.054637865311308764,0.15034965034965034,0.13782837127845884,1.0908468913551506,1526,49,0.03211009174311927,38007540.0,22741.0,0.0005983286474210117,49390.0,52.0,0.0010528447054059527
1997,2001,2002,frequency,0.1,5710,787,571,65,0.08259212198221093,0.1138353765323993,0.13782837127845884,0.8259212198221092,1526,78,0.05111402359108781,38007540.0,268653.0,0.0070684132674727175,49390.0,64.0,0.0012958088681919416
1997,2001,2002,frequency,0.2,5710,787,1142,91,0.1156289707750953,0.0796847635726795,0.13782837127845884,0.5781448538754764,1526,122,0.0799475753604194,38007540.0,271331.0,0.007138872970994702,49390.0,124.0,0.002510629682121887
1997,2001,2002,component_only,0.01,5710,787,58,35,0.044472681067344345,0.603448275862069,0.13782837127845884,4.3782587740437275,1526,45,0.02948885976408912,38007540.0,6064806.0,0.15956849614576477,49390.0,2863.0,0.05796719983802389
1997,2001,2002,component_only,0.025,5710,787,143,72,0.09148665819567979,0.5034965034965035,0.13782837127845884,3.6530686594219,1526,100,0.0655307994757536,38007540.0,6338698.0,0.1667747504837198,49390.0,7705.0,0.1560032395221705
1997,2001,2002,component_only,0.05,5710,787,286,134,0.17026683608640406,0.46853146853146854,0.13782837127845884,3.3993833358509344,1526,173,0.11336828309305373,38007540.0,8272996.0,0.21766723129147533,49390.0,15656.0,0.31698724438145376
1997,2001,2002,component_only,0.1,5710,787,571,227,0.2884371029224905,0.3975481611208406,0.13782837127845884,2.8843710292249045,1526,320,0.20969855832241152,38007540.0,17386713.0,0.45745431038157164,49390.0,17069.0,0.3455962745495039
1997,2001,2002,component_only,0.2,5710,787,1142,365,0.46378653113087676,0.31961471103327493,0.13782837127845884,2.3189326556543834,1526,556,0.36435124508519,38007540.0,32585499.0,0.8573430166751124,49390.0,26872.0,0.5440777485320916
1997,2001,2002,species_size_component,0.01,5710,787,58,44,0.05590851334180432,0.7586206896551724,0.13782837127845884,5.504096744512115,1526,55,0.03604193971166448,38007540.0,3970488.0,0.10446579810216604,49390.0,27245.0,0.5516298845920227
1997,2001,2002,species_size_component,0.025,5710,787,143,100,0.12706480304955528,0.6993006993006993,0.13782837127845884,5.073706471419305,1526,120,0.07863695937090433,38007540.0,7275145.0,0.19141320380114052,49390.0,29060.0,0.5883782142134035
1997,2001,2002,species_size_component,0.05,5710,787,286,182,0.2312579415501906,0.6363636363636364,0.13782837127845884,4.617072888991568,1526,232,0.15203145478374835,38007540.0,11954830.0,0.3145383784375416,49390.0,31792.0,0.6436930552743471
1997,2001,2002,species_size_component,0.1,5710,787,571,296,0.3761118170266836,0.5183887915936952,0.13782837127845884,3.7611181702668355,1526,403,0.264089121887287,38007540.0,15900489.0,0.4183509114244174,49390.0,32524.0,0.6585138692042923
1997,2001,2002,species_size_component,0.2,5710,787,1142,458,0.5819567979669632,0.4010507880910683,0.13782837127845884,2.909783989834816,1526,664,0.4351245085190039,38007540.0,31871775.0,0.8385645321954539,49390.0,39763.0,0.8050820004049403
1997,2001,2002,cost_burden_rule,0.01,5710,787,58,32,0.04066073697585769,0.5517241379310345,0.13782837127845884,4.002979450554266,1526,44,0.028833551769331587,38007540.0,9638586.0,0.2535966810795963,49390.0,4035.0,0.08169669973678882
1997,2001,2002,cost_burden_rule,0.025,5710,787,143,76,0.096569250317662,0.5314685314685315,0.13782837127845884,3.8560169182786717,1526,108,0.07077326343381389,38007540.0,15065540.0,0.39638292822950394,49390.0,10280.0,0.20813929945333062
1997,2001,2002,cost_burden_rule,0.05,5710,787,286,146,0.1855146124523507,0.5104895104895105,0.13782837127845884,3.703805724136093,1526,215,0.14089121887287026,38007540.0,20721843.0,0.5452034780467244,49390.0,12270.0,0.24843085644867383
1997,2001,2002,cost_burden_rule,0.1,5710,787,571,222,0.2820838627700127,0.38879159369527144,0.13782837127845884,2.820838627700127,1526,371,0.24311926605504589,38007540.0,23718450.0,0.6240459129951583,49390.0,21098.0,0.42717149220489975
1997,2001,2002,cost_burden_rule,0.2,5710,787,1142,378,0.48030495552731894,0.3309982486865149,0.13782837127845884,2.401524777636595,1526,649,0.4252948885976409,38007540.0,35584195.0,0.9362404144019845,49390.0,35460.0,0.7179591010325977
1997,2001,2002,aos_burden_rule,0.01,5710,787,58,36,0.045743329097839895,0.6206896551724138,0.13782837127845884,4.503351881873549,1526,47,0.030799475753604193,38007540.0,2094444.0,0.05510601317528049,49390.0,25691.0,0.5201660255112371
1997,2001,2002,aos_burden_rule,0.025,5710,787,143,83,0.10546378653113088,0.5804195804195804,0.13782837127845884,4.2111763712780235,1526,111,0.0727391874180865,38007540.0,4282198.0,0.11266706553489124,49390.0,29290.0,0.5930350273334684
1997,2001,2002,aos_burden_rule,0.05,5710,787,286,137,0.17407878017789072,0.479020979020979,0.13782837127845884,3.475488932922224,1526,210,0.13761467889908258,38007540.0,10074580.0,0.26506793125785044,49390.0,33353.0,0.6752986434500912
1997,2001,2002,aos_burden_rule,0.1,5710,787,571,237,0.301143583227446,0.415061295971979,0.13782837127845884,3.01143583227446,1526,387,0.25360419397116646,38007540.0,24434319.0,0.6428808336451136,49390.0,37023.0,0.7496051832354728
1997,2001,2002,aos_burden_rule,0.2,5710,787,1142,399,0.5069885641677255,0.34938704028021017,0.13782837127845884,2.5349428208386278,1526,702,0.4600262123197903,38007540.0,32737257.0,0.8613358559906797,49390.0,46232.0,0.9360599311601538
1997,2001,2002,ridge_logistic,0.01,5710,787,58,47,0.05972045743329098,0.8103448275862069,0.13782837127845884,5.879376068001577,1526,56,0.03669724770642202,38007540.0,6380842.0,0.16788358309956392,49390.0,27176.0,0.5502328406560032
1997,2001,2002,ridge_logistic,0.025,5710,787,143,112,0.1423125794155019,0.7832167832167832,0.13782837127845884,5.682551247989622,1526,131,0.08584534731323722,38007540.0,19836564.0,0.5219112839189277,49390.0,34496.0,0.6984409799554566
1997,2001,2002,ridge_logistic,0.05,5710,787,286,197,0.2503176620076239,0.6888111888111889,0.13782837127845884,4.997600874348016,1526,247,0.1618610747051114,38007540.0,25341159.0,0.6667403099490259,49390.0,37895.0,0.767260579064588
1997,2001,2002,ridge_logistic,0.1,5710,787,571,338,0.42947903430749684,0.5919439579684763,0.13782837127845884,4.294790343074968,1526,451,0.29554390563564875,38007540.0,31894602.0,0.8391651235518005,49390.0,41204.0,0.8342579469528244
1997,2001,2002,ridge_logistic,0.2,5710,787,1142,517,0.6569250317662008,0.45271453590192645,0.13782837127845884,3.284625158831004,1526,754,0.4941022280471822,38007540.0,34604319.0,0.9104593193876794,49390.0,45687.0,0.9250253087669569
1997,2001,2002,random_forest,0.01,5710,787,58,45,0.05717916137229987,0.7758620689655172,0.13782837127845884,5.629189852341936,1526,54,0.035386631716906945,38007540.0,3946994.0,0.10384765759636114,49390.0,24242.0,0.4908281028548289
1997,2001,2002,random_forest,0.025,5710,787,143,96,0.12198221092757307,0.6713286713286714,0.13782837127845884,4.870758212562533,1526,121,0.07929226736566186,38007540.0,11207503.0,0.2948757799110387,49390.0,29871.0,0.6047985422150233
1997,2001,2002,random_forest,0.05,5710,787,286,180,0.22871664548919948,0.6293706293706294,0.13782837127845884,4.566335824277375,1526,233,0.1526867627785059,38007540.0,26352924.0,0.6933604226950758,49390.0,34003.0,0.6884592022676655
1997,2001,2002,random_forest,0.1,5710,787,571,311,0.3951715374841169,0.5446584938704028,0.13782837127845884,3.951715374841169,1526,436,0.2857142857142857,38007540.0,32860575.0,0.8645804227266485,49390.0,40494.0,0.8198825673213201
1997,2001,2002,random_forest,0.2,5710,787,1142,488,0.6200762388818297,0.4273204903677758,0.13782837127845884,3.1003811944091484,1526,724,0.4744429882044561,38007540.0,35616791.0,0.9370980337059436,49390.0,44336.0,0.8976715934399676
1997,2001,2002,xgboost,0.01,5710,787,58,46,0.05844980940279543,0.7931034482758621,0.13782837127845884,5.754282960171757,1526,56,0.03669724770642202,38007540.0,5532431.0,0.14556140702607956,49390.0,25873.0,0.5238509819801579
1997,2001,2002,xgboost,0.025,5710,787,143,109,0.13850063532401524,0.7622377622377622,0.13782837127845884,5.530340053847042,1526,127,0.08322411533420708,38007540.0,8807638.0,0.23173396647086342,49390.0,34379.0,0.6960720793682932
1997,2001,2002,xgboost,0.05,5710,787,286,188,0.2388818297331639,0.6573426573426573,0.13782837127845884,4.7692840831341465,1526,241,0.15792922673656618,38007540.0,28354993.0,0.7460359970679502,49390.0,36006.0,0.7290139704393602
1997,2001,2002,xgboost,0.1,5710,787,571,336,0.4269377382465057,0.5884413309982487,0.13782837127845884,4.269377382465057,1526,451,0.29554390563564875,38007540.0,32830250.0,0.8637825547246678,49390.0,40970.0,0.8295201457784976
1997,2001,2002,xgboost,0.2,5710,787,1142,512,0.650571791613723,0.44833625218914186,0.13782837127845884,3.252858958068615,1526,755,0.4947575360419397,38007540.0,35179829.0,0.9256013148969915,49390.0,46015.0,0.9316663292164405
1997,2001,2002,lightgbm,0.01,5710,787,58,49,0.062261753494282084,0.8448275862068966,0.13782837127845884,6.129562283661219,1526,56,0.03669724770642202,38007540.0,5716286.0,0.15039873667172357,49390.0,26545.0,0.5374569750961733
1997,2001,2002,lightgbm,0.025,5710,787,143,109,0.13850063532401524,0.7622377622377622,0.13782837127845884,5.530340053847042,1526,129,0.08453473132372215,38007540.0,11726090.0,0.30852009890669063,49390.0,33059.0,0.6693460214618344
1997,2001,2002,lightgbm,0.05,5710,787,286,190,0.241423125794155,0.6643356643356644,0.13782837127845884,4.82002114784834,1526,243,0.15923984272608127,38007540.0,22746805.0,0.5984813802734931,49390.0,35761.0,0.724053452115813
1997,2001,2002,lightgbm,0.1,5710,787,571,342,0.43456162642947904,0.5989492119089317,0.13782837127845884,4.34561626429479,1526,453,0.29685452162516385,38007540.0,32813506.0,0.8633420105589575,49390.0,40891.0,0.8279206317068233
1997,2001,2002,lightgbm,0.2,5710,787,1142,520,0.6607369758576874,0.4553415061295972,0.13782837127845884,3.303684879288437,1526,762,0.49934469200524245,38007540.0,35096950.0,0.9234207212568875,49390.0,46439.0,0.9402510629682121
1997,2001,2002,catboost,0.01,5710,787,58,45,0.05717916137229987,0.7758620689655172,0.13782837127845884,5.629189852341936,1526,55,0.03604193971166448,38007540.0,5393737.0,0.14191228898265976,49390.0,27803.0,0.5629277181615712
1997,2001,2002,catboost,0.025,5710,787,143,110,0.1397712833545108,0.7692307692307693,0.13782837127845884,5.581077118561236,1526,130,0.08519003931847968,38007540.0,18780518.0,0.49412611287128816,49390.0,36652.0,0.7420935412026726
1997,2001,2002,catboost,0.05,5710,787,286,198,0.25158831003811943,0.6923076923076923,0.13782837127845884,5.022969406705112,1526,246,0.16120576671035386,38007540.0,23571207.0,0.6201718658981876,49390.0,38142.0,0.7722615914152663
1997,2001,2002,catboost,0.1,5710,787,571,343,0.4358322744599746,0.6007005253940455,0.13782837127845884,4.358322744599746,1526,456,0.29882044560943644,38007540.0,32839811.0,0.8640341100739485,49390.0,41090.0,0.8319497874063576
1997,2001,2002,catboost,0.2,5710,787,1142,516,0.6556543837357052,0.45183887915936954,0.13782837127845884,3.2782719186785263,1526,763,0.5,38007540.0,35237545.0,0.9271198556917917,49390.0,46451.0,0.9404940271309982
1997,2001,2002,tabm,0.01,5710,787,58,45,0.05717916137229987,0.7758620689655172,0.13782837127845884,5.629189852341936,1526,55,0.03604193971166448,38007540.0,7255671.0,0.1909008317823253,49390.0,30264.0,0.6127556185462645
