train_start,train_end,test_year,rule,capacity,test_component_units,damage_units,selected_units,selected_damage_units,damage_capture,selected_hit_rate,overall_damage_rate,damage_lift,hard_consequence_units,selected_hard_consequence_units,hard_consequence_capture,total_event_cost,selected_event_cost,cost_capture,total_event_aos,selected_event_aos,aos_capture
2009,2013,2014,compact_catboost,0.05,11268,703,564,273,0.3883357041251778,0.48404255319148937,0.062389066382676606,7.758451620713659,2065,404,0.19564164648910412,42299906.0,26757864.0,0.6325750227435494,44139.0,24519.0,0.5554951403520696
2009,2013,2014,compact_catboost,0.1,11268,703,1127,418,0.5945945945945946,0.37089618456078083,0.062389066382676606,5.944890764766541,2065,701,0.3394673123486683,42299906.0,34223314.0,0.8090635946094065,44139.0,30357.0,0.6877591245837015
2010,2014,2015,hierarchical_eb_execution,0.05,11011,685,551,277,0.4043795620437956,0.5027223230490018,0.0622105167559713,8.08098613006213,2031,401,0.19743968488429345,48838328.0,28960465.0,0.5929864142769179,34528.3,24360.0,0.705508235273674
2010,2014,2015,hierarchical_eb_execution,0.1,11011,685,1102,407,0.5941605839416059,0.36932849364791287,0.0622105167559713,5.93675334825864,2031,659,0.32447070408665685,48838328.0,39878691.0,0.8165449685337303,34528.3,27818.0,0.8056579675222932
2010,2014,2015,bayesian_species_child,0.05,11011,685,551,278,0.4058394160583942,0.5045372050816697,0.0622105167559713,8.110159365188707,2031,392,0.1930083702609552,48838328.0,28679580.0,0.5872350912586525,34528.3,23300.0,0.6748087800441955
2010,2014,2015,bayesian_species_child,0.1,11011,685,1102,417,0.6087591240875913,0.37840290381125224,0.0622105167559713,6.08261952389153,2031,669,0.3293943870014771,48838328.0,43615712.0,0.8930631695663291,34528.3,27982.0,0.8104076945577975
2010,2014,2015,compact_lightgbm,0.05,11011,685,551,278,0.4058394160583942,0.5045372050816697,0.0622105167559713,8.110159365188707,2031,402,0.19793205317577547,48838328.0,24371743.0,0.4990290208133251,34528.3,25039.0,0.72517326367067
2010,2014,2015,compact_lightgbm,0.1,11011,685,1102,406,0.5927007299270073,0.3684210526315789,0.0622105167559713,5.922166730695351,2031,661,0.3254554406696209,48838328.0,39833286.0,0.8156152684014899,34528.3,28401.0,0.8225426678985064
2010,2014,2015,compact_catboost,0.05,11011,685,551,270,0.39416058394160586,0.4900181488203267,0.0622105167559713,7.876773484176083,2031,395,0.1944854751354013,48838328.0,24185751.0,0.4952207004302031,34528.3,24542.0,0.710779273813075
2010,2014,2015,compact_catboost,0.1,11011,685,1102,409,0.5970802919708029,0.37114337568058076,0.0622105167559713,5.965926583385219,2031,672,0.3308714918759232,48838328.0,39553292.0,0.8098821892510325,34528.3,28072.0,0.8130142520772815
